-1.991701364517211914e+00,2.189494371414184570e+00
-2.106643676757812500e+00,2.441727638244628906e+00
-2.297683954238891602e+00,1.415711998939514160e+00
-2.496162176132202148e+00,1.222856879234313965e+00
-3.143709182739257812e+00,5.239641666412353516e-01
-2.740661621093750000e+00,7.004839777946472168e-01
-1.886349320411682129e+00,-2.416394650936126709e-03
-2.050202608108520508e+00,1.905585825443267822e-01
-9.769993424415588379e-01,-3.005245923995971680e-01
-8.632407784461975098e-01,2.179395407438278198e-02
-3.436799049377441406e-01,1.945244371891021729e-01
-4.477142095565795898e-01,5.022314786911010742e-01
-1.297437548637390137e-01,7.420686483383178711e-01
1.947225034236907959e-01,5.391303300857543945e-01
8.401184082031250000e-01,-3.108452856540679932e-01
7.600186467170715332e-01,-4.487144649028778076e-01
3.763813972473144531e-01,-8.051742315292358398e-01
-1.826578676700592041e-01,-1.006303548812866211e+00
-6.586509943008422852e-01,-1.193022251129150391e+00
-1.302250385284423828e+00,-8.821442723274230957e-01
-1.231013536453247070e+00,-1.266591787338256836e+00
-1.281690239906311035e+00,-6.373408436775207520e-01
7.063613414764404297e+00,5.794155597686767578e+00
7.554838180541992188e+00,4.162202835083007812e+00
9.563624382019042969e+00,4.218720912933349609e+00
1.107034873962402344e+01,3.610577821731567383e+00
1.063188457489013672e+01,2.126494407653808594e+00
1.115680408477783203e+01,2.018214702606201172e+00
9.140607833862304688e+00,6.691091060638427734e-01
9.316403388977050781e+00,2.112615108489990234e-01
7.311116695404052734e+00,-5.527397990226745605e-01
7.720773696899414062e+00,-3.503169715404510498e-01
7.827077388763427734e+00,2.140792906284332275e-01
8.525919914245605469e+00,-1.980938613414764404e-01
7.837051391601562500e+00,-7.696393877267837524e-02
5.959390640258789062e+00,2.235587537288665771e-01
4.423095226287841797e+00,3.865295648574829102e-02
3.361067771911621094e+00,-1.880882501602172852e+00
2.649002552032470703e+00,-2.465430498123168945e+00
3.674593210220336914e+00,-3.190192461013793945e+00
5.304308891296386719e+00,-1.455412507057189941e+00
5.637946128845214844e+00,1.019929766654968262e+00
3.533792018890380859e+00,2.143175363540649414e+00
3.195922374725341797e+00,2.297056198120117188e+00
3.220012187957763672e+00,3.871590375900268555e+00
2.703743934631347656e+00,3.818689346313476562e+00
2.672244310379028320e+00,3.712876081466674805e+00
2.979201078414916992e+00,3.564988374710083008e+00
4.002247333526611328e+00,3.694071054458618164e+00
4.265905857086181641e+00,4.685749053955078125e+00
3.485459327697753906e+00,4.998677730560302734e+00
1.792437314987182617e+00,6.144327640533447266e+00
4.898754358291625977e-01,7.195930004119873047e+00
-6.149796843528747559e-01,9.348692893981933594e+00
-2.516789197921752930e+00,8.834279060363769531e+00
-4.520163536071777344e-01,2.102268457412719727e+00
6.959125399589538574e-01,2.095406055450439453e+00
8.188275098800659180e-01,2.077540159225463867e+00
7.762314081192016602e-01,2.224306344985961914e+00
1.762171506881713867e+00,2.672306299209594727e+00
2.841969490051269531e+00,2.446926116943359375e+00
2.607978343963623047e+00,2.377224683761596680e+00
4.418496608734130859e+00,3.360948324203491211e+00
5.116674900054931641e+00,2.657555103302001953e+00
-3.584183216094970703e+00,3.338099718093872070e+00
