-1.112922191619873047e+00,3.070089578628540039e+00
-3.003674030303955078e+00,2.059440851211547852e+00
-2.656174659729003906e+00,1.970428109169006348e+00
-2.894065141677856445e+00,8.698104023933410645e-01
-7.966611385345458984e-01,9.917039275169372559e-01
-1.885419487953186035e+00,1.695362627506256104e-01
-1.291515946388244629e+00,-3.896693885326385498e-02
-2.623040080070495605e-01,-1.036618873476982117e-01
9.116996824741363525e-02,-7.046336680650711060e-02
5.783142447471618652e-01,4.577579349279403687e-02
2.007420212030410767e-01,8.389892578125000000e-01
1.000338315963745117e+00,8.310667872428894043e-01
1.375482082366943359e+00,6.689009070396423340e-01
1.797515630722045898e+00,-4.611780941486358643e-01
1.205532431602478027e+00,-6.123279929161071777e-01
1.293618798255920410e+00,-7.705659270286560059e-01
-2.455955892801284790e-01,-8.660995960235595703e-01
-4.953321814537048340e-01,-1.350898385047912598e+00
-1.158702135086059570e+00,-1.213527560234069824e+00
-4.189224541187286377e-01,-1.277506947517395020e+00
-9.573107957839965820e-01,-8.119941353797912598e-01
7.827087402343750000e+00,6.514332294464111328e+00
9.063557624816894531e+00,5.429742336273193359e+00
1.053471374511718750e+01,5.380402088165283203e+00
1.189109516143798828e+01,3.742452383041381836e+00
1.270878982543945312e+01,2.242516279220581055e+00
1.240435504913330078e+01,1.942684531211853027e+00
1.028493690490722656e+01,1.356889247894287109e+00
1.095573425292968750e+01,1.337972402572631836e+00
8.331611633300781250e+00,-9.611130356788635254e-01
8.633340835571289062e+00,-6.145848631858825684e-01
8.780188560485839844e+00,4.100374877452850342e-02
8.847064971923828125e+00,9.595510959625244141e-01
8.436524391174316406e+00,5.385817885398864746e-01
6.441143989562988281e+00,9.807513356208801270e-01
5.055120468139648438e+00,3.511694371700286865e-01
3.504649162292480469e+00,-1.442616462707519531e+00
3.391459703445434570e+00,-2.073335409164428711e+00
4.733262538909912109e+00,-3.114339828491210938e+00
6.067132472991943359e+00,-1.925581932067871094e+00
5.900635242462158203e+00,4.286476969718933105e-01
3.701314926147460938e+00,1.826859474182128906e+00
2.912212848663330078e+00,2.643906593322753906e+00
3.349149465560913086e+00,4.212838172912597656e+00
3.214989900588989258e+00,4.311793327331542969e+00
3.431362867355346680e+00,4.055644512176513672e+00
2.426504373550415039e+00,3.599779844284057617e+00
4.373248100280761719e+00,4.686807632446289062e+00
5.455690860748291016e+00,6.635316848754882812e+00
3.368717670440673828e+00,5.475485801696777344e+00
1.601286172866821289e+00,6.401796817779541016e+00
-1.191509217023849487e-01,7.243225574493408203e+00
-6.293465197086334229e-02,8.416223526000976562e+00
-1.652169346809387207e+00,8.143637657165527344e+00
1.655015468597412109e+00,2.503186941146850586e+00
1.422348260879516602e+00,2.958357334136962891e+00
1.790645837783813477e+00,2.390025138854980469e+00
2.235129833221435547e+00,2.803832292556762695e+00
3.811678647994995117e+00,2.168573617935180664e+00
3.449359893798828125e+00,2.443590402603149414e+00
5.453557491302490234e+00,3.733769655227661133e+00
5.377056121826171875e+00,2.143873214721679688e+00
6.921111583709716797e+00,5.105821132659912109e+00
1.135365772247314453e+01,5.439434528350830078e+00
1.467139720916748047e+01,5.456991672515869141e+00
1.704494857788085938e+01,6.638020515441894531e+00
